time,cmd_speed,cmd_steer,x,y,yaw,v_actual,yaw_rate
5255.854,2.659316062927246,0.10390590131282806,19.486420060858954,-2.2367444179620413,-0.26909726042285537,1.8487103895466166,0.22302193244222543
5255.855,2.659316062927246,0.10390590131282806,19.488201386004086,-2.237235471314524,-0.2688737055183238,1.8493233904225594,0.22258340455814285
5255.856,2.659316062927246,0.10390590131282806,19.48998341143561,-2.2377262902254196,-0.2686505856332607,1.8499355448759358,0.22214818068125064
5255.857,2.659316062927246,0.10390590131282806,19.491766136101276,-2.238216874991302,-0.2684278974316866,1.8505468483658818,0.22171629552848537
5255.858,2.659316062927246,0.10390590131282806,19.493549558955003,-2.2387072258825707,-0.26820563756538335,1.8511573002442208,0.2212877610446775
5255.859,2.659316062927246,0.10390590131282806,19.495333678959188,-2.2391973431484224,-0.26798380269687355,1.8517669035073676,0.22086256826183678
5255.86,2.659316062927246,0.10390590131282806,19.497118495087555,-2.2396872270195,-0.2677623895189863,1.8523756647117637,0.22044068869487513
5255.861,2.659316062927246,0.10390590131282806,19.498904006334968,-2.240176877725559,-0.2675413948095992,1.8529835939333008,0.2200220752990637
5255.862,2.659316062927246,0.10390590131282806,19.500690211706814,-2.240666295467526,-0.26732081538084546,1.8535907024948282,0.21960667003918757
5255.863,2.659316062927246,0.10390590131282806,19.50247711022533,-2.2411554804309777,-0.26710064811362183,1.8541970070744833,0.21919439136437577
5255.864,2.659316062927246,0.10390590131282806,19.50426470093481,-2.241644432796302,-0.26688088998825077,1.854802528201202,0.21878513810025232
5255.865,2.659316062927246,0.10390590131282806,19.506052982903416,-2.2421331527418817,-0.2666615381024232,1.8554072893442684,0.2183787935450514
5255.866,2.659316062927246,0.10390590131282806,19.50784195522562,-2.2426216404465307,-0.26644258968558976,1.8560113165665242,0.21797522593948235
5255.867,2.659316062927246,0.10390590131282806,19.50963161665439,-2.2431098975526327,-0.26622403994477617,1.8566146660648037,0.21757646158062294
5255.868,2.659316062927246,0.10390590131282806,19.511421966865843,-2.2435979222693936,-0.2660058889066692,1.8572173209694818,0.2171776896006374
5255.869,2.659316062927246,0.10390590131282806,19.513213005026156,-2.244085714942076,-0.2657881342810748,1.857819340858206,0.21678127491468724
5255.87,2.659316062927246,0.10390590131282806,19.515004730330514,-2.2445732758620203,-0.26557077389604994,1.8584207574616696,0.2163870416675994
5255.871,2.659316062927246,0.10390590131282806,19.51679714201516,-2.245060605305367,-0.26535380577122875,1.8590216079495196,0.21599478983953632
5255.872,2.659316062927246,0.10390590131282806,19.518590239356854,-2.2455477035442253,-0.26513722813441337,1.8596219307010977,0.21560430881152573
5255.873,2.659316062927246,0.10390590131282806,19.520384021672843,-2.246034570851477,-0.26492103943288464,1.8602217647267918,0.21521538048370273
5255.874,2.659316062927246,0.10390590131282806,19.522178488321,-2.246521207502637,-0.2647052383393586,1.8608211494219746,0.21482778176864875
5255.875,2.659316062927246,0.10390590131282806,19.52397363869961,-2.2470076137759474,-0.2644898237546148,1.8614201244388044,0.2144412864179489
5255.876,2.659316062927246,0.10390590131282806,19.52576947225351,-2.247493789967529,-0.264274794842477,1.8620187295711839,0.2140556663021554
5255.877,2.659316062927246,0.10390590131282806,19.527565988465657,-2.247979736375959,-0.26406015099040187,1.862617002598596,0.21367069908490827
5255.877,2.659316062927246,0.10390590131282806,19.52936318684989,-2.2484654532901645,-0.2638458917709363,1.8632149815487966,0.21328616168473505
5255.879,2.659316062927246,0.10390590131282806,19.531161066957893,-2.2489509410112016,-0.2636320169829919,1.8638127066016679,0.21290182401350163
