time,cte_signed,steer_cmd_pub,cmd_speed_pub,steer_act,yaw_rate,speed,ax,ay,az,wz,last_cmd_v,last_cmd_steer
36066.122,-0.056883215677677026,0.013587081961709368,5.496916024228406,0.025097206997694688,0.07467596393683325,5.158376175979689,-0.06546700241290941,-1.9084148616008938,19.124409396764847,0.05213382571266991,5.497994917924575,0.013884490824019692
36066.172,-0.0581218450952639,0.01344942360108398,5.499270425909181,0.01161890862842796,0.032989098607734725,5.27390438225665,-0.12117834997278623,0.9983228018235264,6.535975593370481,0.1073317706001354,5.499859026329375,0.013434128227681159
36066.222,-0.057352409442632604,0.015249367901928513,5.499854085181429,0.011632230748173544,0.0004872444580836232,5.266868158175295,0.07519535703730551,0.40610227079482725,9.800319688083295,-0.006726384198133119,5.499999999999491,0.01544936171313346
36066.272,-0.05518638206342116,0.010998267782323748,5.499970817034979,0.013644105509711402,0.029736409165950325,5.2723546772819105,0.0567578571823521,0.8202470499236202,10.024296928533309,0.015630615542403612,5.499999999998366,0.010525923324589886
36066.322,-0.05239710553169675,0.011519786111927824,5.499994115142138,0.012050612417311868,0.1419555260594037,5.280115476632538,0.150948209329818,1.2949945761578854,9.786935150220366,0.15111869593714433,5.499999939668928,0.011577732592994943
36066.372,-0.04883862943162909,0.012451651679353101,5.4999988230234145,0.010815003617185681,-0.11172879044488501,5.277241399917124,0.07900132846809291,-5.134523152590315,7.251372288916233,-0.10227702819290384,5.499999999993734,0.01255519229795591
36066.422,-0.045045661646440895,0.006699473940047431,5.496931412948596,0.017247031521370193,0.009176008994079995,5.261535589794298,-0.016677040884198278,3.0372536110319697,6.017701791261311,-0.015321745360030548,5.496164560429891,0.006060343080124578
36066.472,-0.0407118515474511,0.007557859764253009,5.498319471260623,0.011248247074597817,0.11354306766419746,5.2689309213765965,0.14673813271834407,0.0683551097466176,9.783609605671185,0.1223970826518758,5.49866648583863,0.007653235966942518
36066.522,-0.03661300395373958,0.005752787257756016,5.499663589910573,0.00836613365022787,0.05768151778206454,5.276033077569688,0.11793308415199474,0.1424421053502053,9.799808676843334,0.059207967601021004,5.49999961957306,0.005552223645923017
36066.572,-0.03296192755444522,0.006683568185673444,5.499932717970572,0.01018413958671438,0.030082295577569803,5.281776206592722,0.16180809241784774,-0.008424337074555817,10.041701724935459,0.0440938476627753,5.4999999999855715,0.00678698828877538
36066.622,-0.029755560615599023,0.007403249629750893,5.499986543593995,0.009115779415723946,0.0029344635150720675,5.290968475848531,0.30033243873795823,-0.821758150003397,4.914873770898542,-0.007101922610246418,5.499999999999852,0.007483214234648387
36066.672,-0.026936333930185866,0.0004945005959400759,5.49565042089316,0.019437796288934273,0.04183649012434033,5.2865798479688015,-0.35890460666394025,-1.7370292734260204,12.160714652551905,0.050248178178017716,5.494566390217951,-0.0002731381855944591
36066.722,-0.023968460524604378,-0.0009346521886428338,5.4988113674385755,0.011789248862560164,0.07497219540810204,5.183390445205601,-0.32377903523171414,-1.4910477471580077,22.782957683834884,0.0680588064992361,5.49960160407493,-0.0010934469424853793
36066.772,-0.0217811379992135,-0.0009672004723224141,5.499762272525411,0.003380662595334538,-0.0021963749043298992,5.297450626193231,-0.09738081297872185,0.296278844701701,6.8109195443656905,0.04295476936240798,5.4999999987971195,-0.0009708169482868119
36066.822,-0.01802196099089129,0.0003818795570987774,5.499952454497874,0.002693252499924803,-0.026152874877169743,5.2876508431121625,0.08925878936556919,0.4506212496239324,9.800250441738882,-0.029494692524161904,5.49999999999099,0.0005317773381455764
36066.872,-0.01507169654294089,0.002602618470137773,5.499990490899482,-0.00030644601675300365,-0.0170170729171706,5.294298462333278,0.061600169423333684,-0.09926934108804038,9.800258565809282,-0.02370604161649731,5.4999999999998845,0.002849367238253217
36066.922,-0.012324148691244735,-0.0034747492549836614,5.4949013830004425,-0.0023552648253253317,0.09652689006931198,5.302899536079035,0.10336511679003513,1.2796531681580248,9.982790211119127,0.10363392579048228,5.493629106025683,-0.0041500123355527095
36066.972,-0.008849038430804174,-0.003134705238485495,5.498001511830605,-0.001423980689644111,-0.14765537136215112,5.295807906295687,0.09718232210574146,-4.903452930350591,7.719880992170458,-0.14300698732346862,5.4987765440381455,-0.0030969225699856986
36067.022,-0.0055929505095547154,-0.0019599427857569496,5.499600299029721,0.0008180599443790015,-0.05462446404864618,5.286289611183591,0.3788659421309897,2.874500379330502,6.926855894919083,-0.08233449171323919,5.4999999958295005,-0.0018294136243426668
36067.072,-0.0027352280765777955,0.0010722760253523097,5.499920059788477,-0.0012443872932168532,-0.020322139661368185,5.289302371464708,0.05491466740401641,-0.045516694239681674,9.799918665608212,-0.020833246762415762,5.499999999978166,0.0014091892265866719
36067.122,-0.0008119852851998025,0.0042433056707266974,5.499984011957405,-0.002179346046482067,-0.017483252013771673,5.292748149728089,0.08300798015187814,-0.056594639864366726,9.79984473965534,-0.017677559073009646,5.499999999999637,0.004595642297990519
36067.172,-0.00018577786518836348,0.0011976446746174722,5.491696501265983,-0.0004778445198438952,-0.01753371181332044,5.297860214943479,0.11590972991391481,-0.09173953543719084,9.799871035970527,-0.01730199747453898,5.4896246235931265,0.0008592378972720029
36067.222,-0.0003163181742971352,0.004021287011102449,5.495675692869842,0.00127503764468484,0.00896125463890426,5.29770972556586,0.5325848018646872,-1.6667295464858647,6.340407140224841,0.0004226666750517778,5.496670490770807,0.004335025048489669
36067.272,-0.0006033728948198717,0.0046068651197131785,5.499118899435761,0.008577896726506662,0.020855083758303663,5.300330984180467,0.28872354543224255,0.9337562278810017,9.129856806324606,0.018279454654008546,5.49997970107724,0.004671929354003259
36067.322,-0.00047657289936036545,0.007275311016511015,5.499823779801482,0.006190077362807411,0.05428231172742907,5.2230156210175105,-0.3739371595245733,1.275938828635042,9.467887890045777,0.05772614351327831,5.499999999892912,0.007571805005044108
36067.372,-0.00027270709403949545,0.008472957147828435,5.499964226893884,0.004530820551927217,-0.02100666195148443,5.299492899770737,0.4289175773956398,-1.965666082417785,11.307751880678099,-0.024964860367264828,5.499999338666985,0.008606028940197036
36067.422,4.6726807137936754e-05,0.007537266461231903,5.493280841499532,0.005987958861465081,0.016210759654432406,5.305979792535123,0.12684640323993523,0.14091865867086298,9.800032123135233,0.016500962744061255,5.491609995150943,0.0074333008293878435
36067.472,0.0006035734850244629,0.008808677276474601,5.4901202718461075,0.006838014152333649,0.08577653916467787,5.315528717598866,0.12067681952570243,1.7749484692833382,9.804829755335513,0.08251616152221536,5.489330129432752,0.008949945144834902
36067.522,0.0016283916514498974,0.009318192852399603,5.485004534309402,0.005556077033209483,0.03976104356762879,5.294281309847672,0.10040518777749083,-0.005195973402163185,9.804779792347471,0.04133369534768315,5.483725599925225,0.009374805694169049
36067.572,0.0026661659860736237,0.009716418881927572,5.473332709978362,0.01117272066784425,-0.006460767584199954,5.334769063943316,0.06464030193448292,0.7896191181827984,9.752166283763842,-0.02481011314714636,5.470414753895603,0.00976066621854179
36067.622,0.0038354806454771045,0.009219813263729492,5.4426611533194995,0.008853311388342,0.02512325133785378,5.296976353985572,0.6117175148526202,0.36580539290933595,7.423089683443173,0.004686310797704697,5.434993264154784,0.009164634861707481
36067.672,0.0056989911181924355,0.009077301467215318,5.414438330562386,0.008272207082146377,0.12443578892650961,5.306604136496241,0.06011329093657948,-0.08232930295490187,9.779884734104781,0.13416408779856312,5.407382624873108,0.009061466823158188
36067.722,0.007610161991623645,0.007347822099262404,5.3809073736648845,0.008505589794344015,0.08172272430476767,5.308174472190495,0.019829437407425828,0.3962978142027957,9.799298942948338,0.08205430927150106,5.372524634440509,0.0071556577250454145
36067.772,0.009997446869282653,0.00397127783268022,5.331618244459733,0.007653621793949572,0.02990472562335791,5.307031770204866,0.008979943166829207,-1.0535333329849796,9.802494736736756,0.04059206688641169,5.319295962158446,0.0035961062475044227
36067.822,0.012042042594362277,0.002340996131865893,5.2587362249597644,0.015864655977561704,0.05360747158424392,5.301031712718194,0.017369500968069374,0.837740692728812,9.701677550669341,0.048973492739864025,5.2405157200847725,0.002159853720664301
36067.872,0.01405373975929668,3.258820230521485e-06,5.174872788004746,0.016377217629758967,0.002569692598560335,5.294228535370968,-0.06885168655448995,-1.0543078557753118,9.807950896399747,0.016290764743167867,5.15390692876599,-0.0002564897699511864
36067.922,0.015705527072876268,-0.005042940021004874,5.094672955890243,0.021891430756266317,0.09188359990138856,5.210207576784346,-0.5178631738578631,3.893216034541586,4.301180064022697,0.1020064318884174,5.074622997861617,-0.005603628781142141
36067.972,0.01760525793601983,-0.0102128081504765,5.00782091860837,0.005166549693164768,-0.02536877260513651,5.272031985395192,0.07895441166665722,-2.5225386520234303,11.629028331540958,-0.028597776707509067,4.986107909287902,-0.010787237942640015
36068.022,0.01750399484048311,-0.009557237404774878,4.911907158062079,0.003224554826773307,0.010316667643803023,5.266313403016542,-0.13962559255289503,0.17875566704903265,9.799726716770724,0.00960590406563724,4.887928717925507,-0.00948439621080803
36068.072,0.016437186228970627,-0.006280362832268565,4.839005922665388,-0.006638448129654861,0.017087334698856607,5.260152222070712,-0.19668187057358608,-0.17924405308932198,9.792044233548546,0.02266033786917578,4.820780613816215,-0.005916265657545642
36068.122,0.014215809513132137,-0.001840524528498861,4.772352016916525,-0.008956576227747703,-0.06175400581550348,5.224650441841497,-0.5134458508807596,1.5873207742846143,20.009931669622638,-0.035474821854136515,4.7556885404793094,-0.0013472091614133385
36068.172,0.01079460259811229,0.0030250253924924923,4.712034314357336,-0.004075334746945103,0.017793678923597157,5.234403883134631,-0.3967540898719959,0.39386799509573356,15.966023862078954,-0.0033343689786395837,4.696954888717539,0.0035656420503804203
36068.222,0.005353117862113038,0.00925876849686739,4.647982442551845,-0.007837046051441643,-0.0033189136182771176,5.198269369634006,0.14642208623607178,-0.8771247783045905,6.734793716259722,-0.0011896874078128968,4.6319694746004725,0.009951406619575711
36068.272,-0.00044934196673909396,0.01751877659105296,4.60294209240843,0.0019903205346980535,0.01470930510021231,5.177357512887475,-0.410442353955184,0.40182243692656133,9.799587947111052,0.010055359013316523,4.591682004872576,0.018436555268184687
36068.322,-0.008014618254670234,0.027460425380944682,4.560072582363168,0.005821794571422512,0.037053362893928396,5.1583372144690935,-0.41567529673407205,0.499428488001401,9.799376942081135,0.03519284108330868,4.549355204851853,0.02856505302426598
36068.372,-0.016176495703499563,0.039699204597604384,4.535793149653729,0.020777932342127325,0.05799830995974525,5.134205615538979,-0.40881957539461217,0.561481594612934,9.79917899927853,0.057152076398135396,4.52972329147637,0.04105906895501102
